DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Campus Billing (kW),Campus Billing (KVA),Campus Billing (KVAR),Campus Billing (kWh),Campus Billing PF
2020-06-01,6:00:00,457.26,453.42,81.23,0.986,140.58,135.36,1608957.75,0.96,0.97,24.2,29.38,630982.06,0.77,0.78,174.42,197.91,79.75,0.91,93.75,107.52,29.7,0.962,119,127,46,-93.04,20.21,22.88,5.6,0.98,99.75,112.47,4000647.25,0.83,0.83,58.52,61.1,1699759.5,0.89,0.91,0,0,480468.09,1,1,101.28,173.81,672825.75,0.55,0.67,102.7,104.31,2064432.63,0.9,0.9,102.59,105.09,3124487.75,0.9,0.91,160.76,169.05,4912609,0.89,0.89,139.48,148.71,2137580,0.87,0.88,42.59,44.94,662667.88,0.88,0.88,165.09,180.53,5264766,0.85,0.9,32.92,36.23,750708.19,0.84,0.87,37.22,46.13,580499.5,0.75,0.75,0,0,0,1899,777,2050,199.64,524.96,5093045.5,0.99,1,360,488,336,18592000,73.9
2020-06-01,7:00:00,461.54,463.75,82.71,0.984,152.46,148.42,1609100.13,0.96,0.97,24.08,29.06,631005.75,0.78,0.78,205.59,221.54,85.66,0.92,106.6,112.13,30.21,0.96,200,209,64,-95.34,23.7,24.8,5.44,0.97,112.62,124.55,4000754.25,0.85,0.85,72.81,73.56,1699824.88,0.93,0.94,0,0,480468.09,1,1,100.8,168.9,672914.5,0.56,0.66,102.98,106,2064534.38,0.89,0.9,121.15,120.95,3124595.25,0.94,0.94,158.27,166.93,4912769.5,0.89,0.89,172.25,176.95,2137735,0.92,0.92,47.96,50.96,662715.56,0.88,0.88,224.83,246.22,5264957,0.85,0.87,27.59,31.27,750734.88,0.82,0.83,33.29,41.48,580539.81,0.75,0.75,0,0,0,1901,807,2033,168.7,447.73,5093213.5,0.99,1,616,704,344,18592000,86.81
2020-06-01,8:00:00,482.07,490.34,93.05,0.984,140.47,135.76,1609242.38,0.97,0.97,22.44,27.66,631030.44,0.76,0.77,242.07,264.37,85.66,0.95,107.16,120.32,34.3,0.956,226,234,66,-95.9,15.98,21.12,5.6,0.96,146.31,154.58,4000892.75,0.89,0.89,80.27,79.59,1699903,0.94,0.96,5.08,5.65,480479.66,0.85,0.88,89.5,123.82,673004.81,0.68,0.73,106.1,107.39,2064635.75,0.91,0.91,146.5,145.12,3124730.75,0.94,0.95,186.39,198.99,4912936.5,0.88,0.88,174.21,180.93,2137906.25,0.91,0.91,46.99,50.63,662763.75,0.87,0.87,257.62,275.77,5265194,0.87,0.89,24.23,28.61,750760.56,0.79,0.81,36.97,45.73,580580.19,0.76,0.76,0,0,0,1890,797,2044,204.71,543.22,5093402.5,0.99,1,840,912,352,18592000,92.18
2020-06-01,9:00:00,529.92,546.46,106.34,0.982,142.31,137.87,1609385.13,0.97,0.97,21.89,27.68,631058.56,0.74,0.75,254.77,276.18,85.66,0.95,109.98,111.1,30.72,0.958,222,230,62,-96.26,26.3,27.68,6.72,0.97,148.91,157.52,4001034,0.89,0.89,93.29,92.1,1699991.25,0.95,0.96,8.15,8.56,480491.19,0.9,0.92,88.51,121.2,673100.13,0.69,0.74,110.06,110.56,2064743.13,0.91,0.92,171.45,179.03,3124882.75,0.9,0.9,166.32,173.31,4913100.5,0.9,0.9,168.98,174.96,2138082.75,0.91,0.91,73.48,79.83,662812.81,0.86,0.86,286,299.26,5265467.5,0.89,0.91,30.87,33.81,750792.31,0.85,0.87,36.29,46.1,580621.06,0.74,0.74,0,0,0,1902,798,2061,226.21,600.32,5093615,0.99,1,952,1016,360,18600000,93.18
2020-06-01,10:00:00,547.5,544.98,101.91,0.98,142.16,136.79,1609528.88,0.96,0.97,23.66,29.03,631082.38,0.76,0.77,269.69,298.34,93.05,0.95,120.12,120.83,33.28,0.966,221,228,60,-96.51,20.78,23.68,6.72,0.95,161.94,172.35,4001180.25,0.88,0.88,96.75,94.63,1700085.5,0.95,0.96,14.91,15.39,480506.09,0.91,0.93,93.05,126.6,673200.56,0.69,0.75,107.69,108.18,2064851.75,0.91,0.91,165.63,173.55,3125059,0.89,0.89,157.69,166.09,4913270.5,0.89,0.89,175.93,180.93,2138265.75,0.91,0.91,47.61,52,662861.88,0.85,0.85,283.34,298.02,5265767,0.88,0.9,27.22,30.72,750817.88,0.82,0.83,40.56,46.65,580660.06,0.81,0.81,0,0,0,1902,817,2077,235.29,619.37,5093844,0.99,1,1056,1136,440,18600000,91.97
2020-06-01,11:00:00,550.6,580.43,109.29,0.984,143.07,138.13,1609672.5,0.96,0.97,24.31,29.58,631107.19,0.77,0.78,282.24,310.15,98.95,0.95,125.49,135.68,41.47,0.954,217,225,60,-96.25,23.34,20.8,6.72,0.94,155.04,161.24,4001336.75,0.9,0.9,104.89,101.49,1700189.88,0.96,0.97,2.06,2.46,480520.91,0.79,0.82,161.35,236.73,673356.81,0.64,0.71,108.27,107.95,2064961.38,0.91,0.92,171.66,179.13,3125235,0.89,0.9,160.6,168.1,4913443,0.89,0.89,193.36,194.97,2138455.5,0.93,0.93,49.83,53.75,662911.75,0.86,0.86,316.09,317.93,5266082.5,0.92,0.96,26.48,30.34,750844.25,0.81,0.82,38.12,47.6,580701.5,0.74,0.75,0,0,0,1899,809,2057,271.79,713.91,5094090.5,0.99,1,1168,1256,464,18600000,92.63
2020-06-01,12:00:00,568.17,570.09,100.43,0.984,158.89,155.76,1609826.5,0.94,0.94,38.22,40.3,631144.56,0.88,0.88,286.82,295.38,97.48,0.94,132.35,135.17,36.86,0.962,230,240,71,-95.64,24.88,21.6,6.88,0.95,207.29,211.07,4001519.75,0.91,0.91,103.64,99.83,1700295.63,0.96,0.97,12.21,12.9,480530.53,0.88,0.93,96.39,130,673475.75,0.69,0.74,112.08,110.48,2065073.75,0.92,0.92,137.28,135.47,3125396,0.93,0.94,180.6,184.48,4913622,0.91,0.91,181.82,185.24,2138644.75,0.91,0.91,52.77,56.07,662993.56,0.87,0.87,327.57,336.84,5266407,0.9,0.91,37.24,39.34,750873.13,0.87,0.89,42.9,50.33,580741.94,0.79,0.79,1463,611,1594,1454,612,1589,253.22,661.07,5094347,0.99,1,216,240,104,18600000,84.48
2020-06-01,13:00:00,556.21,574.52,98.95,0.984,163.93,160.94,1609988.5,0.94,0.94,27.43,32.32,631176.19,0.79,0.79,297.3,327.88,103.38,0.95,123.24,131.07,36.35,0.958,207,214,57,-96.44,21.57,27.2,7.68,0.96,177.49,182.93,4001700,0.9,0.9,100.29,97.05,1700399.25,0.95,0.96,22.81,21.94,480545.41,0.97,0.98,122.62,205.53,673591.88,0.56,0.67,113.53,112.03,2065184.38,0.91,0.92,162.12,171.12,3125541.5,0.87,0.88,186.16,189.84,4913806.5,0.91,0.91,207.11,212.56,2138829,0.9,0.91,50.86,54.63,663046.69,0.86,0.86,349.59,355.2,5266728,0.91,0.92,27.98,31.93,750904.13,0.81,0.82,34.67,43.36,580782.19,0.74,0.74,1470,614,1614,1469,628,1604,250.8,653.66,5094603,0.99,1,224,280,160,18600000,82.99
2020-06-01,14:00:00,550.45,553.85,104.86,0.982,162.03,159.46,1610151.13,0.95,0.95,25.18,29.79,631207.88,0.79,0.8,286.67,299.82,94.52,0.95,119.24,125.95,37.38,0.962,211,217,55,-96.8,25.28,21.44,8,0.93,212.36,220.67,4001888,0.91,0.91,100.04,97.72,1700501.63,0.95,0.97,4.61,5.49,480557.78,0.79,0.83,106.09,176.65,673699.19,0.56,0.7,107.28,106.89,2065293,0.92,0.92,171.94,179.76,3125715.25,0.89,0.9,184.81,189.85,4913989.5,0.91,0.91,211.48,216.36,2139020.5,0.92,0.92,49.48,53.55,663116.13,0.86,0.86,319,331.41,5267044,0.9,0.91,23.04,27.37,750931.19,0.78,0.79,43.98,49.43,580824.94,0.83,0.83,1439,621,1596,1444,608,1531,245.28,647.11,5094854,0.99,1,160,184,88,18600000,88.1
2020-06-01,15:00:00,546.9,537.6,93.05,0.986,162.19,159.16,1610312.88,0.94,0.95,24.26,29.24,631240.81,0.77,0.78,287.41,292.43,97.48,0.94,123.7,120.83,34.82,0.958,203,211,63,-95.43,23.79,21.92,7.84,0.95,183.36,190.57,4002077.5,0.9,0.9,101.14,98.12,1700606.5,0.95,0.97,15.58,16.03,480568.19,0.91,0.93,93.37,130.96,673800.56,0.67,0.72,102.94,103.58,2065396.88,0.9,0.9,130.41,130.08,3125877.5,0.93,0.94,184.72,188.25,4914176.5,0.91,0.92,189.15,196.03,2139215.5,0.9,0.9,46.17,50.54,663164.81,0.85,0.85,302.47,317.9,5267357.5,0.88,0.9,36.39,38.82,750958,0.87,0.89,34.63,42.78,580866.75,0.75,0.75,1380,599,1502,1380,603,1516,243.89,639.58,5095105,0.99,1,224,264,144,18600000,86.2
2020-06-01,16:00:00,536.42,539.08,103.38,0.982,145.19,140.76,1610474.88,0.96,0.97,36.4,39.23,631269.63,0.87,0.88,273.82,271.75,88.62,0.95,111.87,121.34,35.84,0.956,204,211,56,-96.45,24.03,27.52,8.96,0.95,230.65,235.07,4002293.75,0.92,0.93,101.31,98.51,1700710.75,0.96,0.97,7.83,8.71,480579.03,0.85,0.89,87.13,119.99,673900.31,0.68,0.73,99.93,100.99,2065498.13,0.91,0.91,126.73,127.64,3126015.25,0.93,0.94,177.3,182.59,4914364.5,0.91,0.91,201.55,207.07,2139410.25,0.91,0.92,46.41,50.98,663213.44,0.85,0.85,302.43,307.53,5267672.5,0.92,0.96,24.9,29.68,750985.69,0.78,0.8,42.23,49.92,580909.38,0.79,0.79,0,0,0,1851,774,1983,243.82,645.46,5095351,0.99,1,1104,1168,384,18600000,94.07
2020-06-01,17:00:00,536.57,521.35,94.52,0.984,144.02,139.49,1610618.88,0.96,0.97,23.51,28.53,631301.44,0.77,0.78,261.27,290.95,93.05,0.95,104.14,113.66,31.23,0.958,172,179,53,-95.49,17.58,20,5.12,0.98,191.75,200.13,4002502,0.9,0.91,97.3,95.13,1700811.38,0.95,0.97,12.81,13.18,480587.84,0.92,0.96,85.02,117.83,673992.31,0.68,0.72,105.33,106.02,2065599.25,0.91,0.91,126.49,127.72,3126145.25,0.92,0.93,182.37,186.76,4914554,0.92,0.92,190.65,193.88,2139605.75,0.92,0.93,49.66,53.14,663263.38,0.87,0.87,311.51,326.68,5267978,0.89,0.9,29.43,32.08,751012.44,0.86,0.86,54.41,58.98,580956.38,0.86,0.86,0,0,0,1852,770,2018,236.61,628.44,5095583,0.99,1,1088,1168,424,18600000,93.07
2020-06-01,18:00:00,531.99,549.42,94.52,0.986,141.57,136.33,1610762,0.96,0.97,22.08,27.84,631327.81,0.74,0.74,253.29,268.8,90.09,0.94,100.1,99.84,29.7,0.954,185,192,53,-96.17,20.8,18.08,4.96,0.96,219.52,221.06,4002708.75,0.93,0.93,98.8,96.65,1700908.38,0.95,0.96,15.15,15.29,480599.13,0.92,0.95,90.44,122.41,674087.88,0.69,0.73,108.76,108.06,2065701.13,0.91,0.92,117.31,119.16,3126273.25,0.91,0.92,219.82,223.75,4914750.5,0.92,0.92,227.93,229.92,2139808.5,0.92,0.93,49.6,52.74,663314.25,0.87,0.87,312.45,326.96,5268280.5,0.88,0.9,21.7,26.66,751042.56,0.75,0.76,61.13,62.84,581014.31,0.9,0.9,0,0,0,1850,805,1986,203.6,534.49,5095789,0.99,1,1072,1168,456,18600000,91.66
2020-06-01,19:00:00,513.23,513.97,88.62,0.986,139.7,134.63,1610903.88,0.96,0.97,20.42,26.33,631351.44,0.73,0.73,243.84,270.28,94.52,0.94,89.91,94.72,37.38,0.916,179,187,56,-95.38,17.41,18.72,4.96,0.96,182.71,190.06,4002904.25,0.9,0.9,103.39,103.5,1701002.38,0.93,0.94,7.95,8.32,480610.13,0.9,0.91,99.94,167.4,674181.44,0.56,0.68,100.5,102.03,2065804.13,0.9,0.9,121.42,123.47,3126400.25,0.91,0.92,196.48,198.5,4914952.5,0.93,0.93,202.64,206.13,2140008.5,0.92,0.92,47.34,50.89,663360.5,0.87,0.87,278.47,295.45,5268565.5,0.88,0.89,25.49,29.91,751073.19,0.79,0.8,65.29,68.28,581075.5,0.89,0.89,0,0,0,1854,786,2010,178.24,470.56,5095980.5,0.99,1,920,1008,416,18600000,90.08
2020-06-01,20:00:00,498.76,500.68,84.18,0.986,139.69,134.27,1611046.38,0.96,0.97,37.32,39.4,631381.63,0.88,0.88,233.21,256.98,93.05,0.93,65.84,75.78,28.16,0.926,162,169,50,-95.48,17.76,13.76,4.96,0.94,151.62,165.23,4003083.5,0.86,0.86,88.08,86.55,1701096.63,0.94,0.96,17.28,17.48,480620.44,0.92,0.94,109.16,177.14,674274.81,0.58,0.69,99.54,100.96,2065906.5,0.9,0.9,107.18,110.95,3126519,0.89,0.9,208.32,207.77,4915163,0.93,0.94,198.18,200.07,2140207.75,0.92,0.93,42.86,46.58,663406.31,0.85,0.85,240.76,249.8,5268834.5,0.89,0.94,20.6,26.42,751094.94,0.72,0.73,55.7,59.77,581133.31,0.87,0.87,0,0,0,1846,786,2041,180.59,474.86,5096159.5,0.99,1,776,872,408,18608000,88.63
2020-06-01,21:00:00,465.38,463.75,76.8,0.986,140.19,134.7,1611188.13,0.96,0.97,21.46,27.33,631406.25,0.73,0.73,211.05,230.4,88.62,0.92,62.82,65.02,24.06,0.926,164,172,56,-94.48,17.73,21.6,4.96,0.97,141.29,156.21,4003236.25,0.85,0.85,82.82,81.65,1701182.63,0.94,0.95,5.04,5.33,480628.75,0.89,0.91,98.57,166.89,674368.38,0.55,0.68,94.37,96.82,2066001.38,0.89,0.89,103.23,107.57,3126627.25,0.89,0.9,198.41,200,4915371.5,0.93,0.93,196.88,199.2,2140407.25,0.92,0.92,45.71,49.25,663452.31,0.86,0.86,242.54,254.96,5269082.5,0.88,0.94,19.83,26.08,751116.75,0.7,0.71,60.59,63.56,581189.81,0.89,0.89,0,0,0,1849,788,1989,166.38,438.13,5096336.5,0.99,1,632,744,384,18608000,84.75
2020-06-01,22:00:00,459.47,450.46,67.94,0.988,142.95,138.16,1611330.5,0.96,0.97,22.71,28.51,631430.25,0.75,0.75,198.65,214.15,90.09,0.91,57.7,59.9,18.94,0.952,152,160,53,-94.36,15.62,16.32,5.12,0.94,142.22,156.23,4003377.25,0.85,0.86,73.4,73.12,1701257.75,0.93,0.94,9.83,9.89,480636.84,0.93,0.94,89.39,127.39,674459.88,0.66,0.7,79.79,84.9,2066082,0.85,0.86,96.3,102.57,3126731,0.87,0.88,213.12,212.83,4915577.5,0.93,0.94,174.28,178.89,2140602,0.91,0.91,68.13,74.99,663497.69,0.84,0.84,227.81,250.1,5269313,0.84,0.86,20.61,26.16,751139.44,0.73,0.73,62.47,63.72,581245.31,0.91,0.91,0,0,0,1854,795,1999,168.32,443.23,5096502,0.99,1,552,640,320,18608000,80.66
2020-06-01,23:00:00,420.78,417.97,67.94,0.986,140.87,135.15,1611472,0.96,0.97,16.21,24.49,631449.19,0.61,0.62,155.22,162.46,73.85,0.89,56.58,72.19,30.21,0.906,137,146,52,-93.36,19.71,22.88,5.28,0.98,149.93,164.59,4003521,0.85,0.85,53.68,56.53,1701321.88,0.88,0.9,6.66,7.39,480642.63,0.84,0.87,83.69,114.24,674555.94,0.68,0.73,82.84,88,2066163,0.85,0.86,89.98,94.18,3126829.25,0.88,0.89,194.2,196.32,4915779,0.92,0.92,174.06,177.23,2140791,0.91,0.92,41.28,42.58,663540.06,0.9,0.9,164.64,179.26,5269490,0.85,0.91,18.28,24.55,751160.38,0.69,0.69,55.66,59.58,581299.44,0.87,0.87,0,0,0,1846,758,2019,153.03,402.9,5096664.5,0.99,1,336,488,352,18608000,68.95
2020-07-01,0:00:00,434.22,448.98,67.94,0.99,143.07,137.83,1611616.25,0.96,0.96,19.75,26.95,631467.94,0.68,0.68,154.49,165.42,76.8,0.89,61.7,68.1,23.55,0.932,82,89,37,-91.28,14.43,17.12,5.44,0.95,152.03,166.55,4003669.5,0.85,0.85,59.69,61.27,1701385.75,0.9,0.92,1.87,2.31,480648.59,0.76,0.78,86.27,117.26,674647.5,0.68,0.73,86.13,88.97,2066247.13,0.88,0.88,101.12,102.28,3126929.5,0.91,0.92,181.93,185.35,4915970.5,0.91,0.91,150.68,156.07,2140960.25,0.9,0.9,43.09,45.17,663581,0.88,0.88,167.96,180.96,5269669.5,0.86,0.91,23.52,28.41,751182.69,0.76,0.78,48.29,54.08,581343.88,0.83,0.83,0,0,0,1845,767,2024,198.2,518.24,5096826,0.99,1,344,472,328,18608000,71.59
2020-07-01,1:00:00,426.83,432.74,70.89,0.984,151.73,147.51,1611761.25,0.95,0.96,19.66,26.46,631488.25,0.69,0.7,151.09,159.51,76.8,0.88,64.36,74.24,28.67,0.904,90,100,45,-89.46,21.54,22.08,4.48,0.98,143.13,156.59,4003815.25,0.85,0.86,64.94,66.5,1701451.25,0.91,0.92,0,0,480649.91,1,1,85.62,115.7,674748.06,0.69,0.74,84.62,89.07,2066332.5,0.86,0.87,105.6,106.34,3127026,0.92,0.93,178.67,182.46,4916153,0.91,0.91,161.67,168.06,2141119.5,0.9,0.9,41.98,44.89,663621.94,0.87,0.87,174.14,187.45,5269846.5,0.86,0.91,26.58,30.84,751207.56,0.8,0.81,39.55,47.59,581380.88,0.77,0.77,0,0,0,1852,783,2064,164.85,434.27,5096982.5,0.99,1,280,432,328,18608000,65.06
2020-07-01,2:00:00,441.3,448.98,72.37,0.986,143.3,138.01,1611906,0.95,0.96,19.42,26.62,631507.56,0.67,0.68,144.74,160.98,81.23,0.86,61.13,69.12,26.11,0.928,91,102,47,-88.25,19.02,14.24,5.76,0.91,147.41,159.49,4003963.75,0.86,0.86,76.4,78.45,1701512.38,0.9,0.91,0,0,480650.25,1,1,80.69,113.27,674836.75,0.66,0.72,71.76,79.97,2066403.75,0.81,0.81,90.58,93.82,3127123.25,0.89,0.9,169.35,175.07,4916323.5,0.89,0.9,146.69,154.39,2141273.5,0.88,0.88,36.31,38.66,663662.44,0.86,0.87,153.48,188.32,5270017.5,0.75,0.77,23.89,28.56,751232.06,0.77,0.77,32.61,40.68,581417.88,0.74,0.74,0,0,0,1849,789,1965,162.32,423.22,5097147,0.99,1,232,464,400,18608000,48.85
2020-07-01,3:00:00,430.38,453.42,72.37,0.986,142.2,137.4,1612050.38,0.96,0.97,20.89,27.2,631527.75,0.72,0.72,141.19,155.08,75.32,0.87,59.14,61.95,24.58,0.922,96,105,45,-90.32,18.61,17.92,5.6,0.96,154.39,169,4004110.5,0.85,0.86,59.86,62.11,1701572.25,0.89,0.91,0,0,480650.25,1,1,83.08,118.58,674923.06,0.65,0.7,69.18,76.02,2066473.13,0.83,0.83,97.33,98.87,3127221,0.91,0.92,154.04,162.28,4916483.5,0.89,0.89,133.09,141.29,2141421.25,0.88,0.88,38.47,41.6,663703.56,0.86,0.86,174.94,199.96,5270189.5,0.81,0.82,32.26,35.54,751256.81,0.84,0.86,34.61,42.88,581458.25,0.75,0.75,0,0,0,1835,775,1978,148.95,392.35,5097305,0.99,1,208,392,328,18608000,52.71
2020-07-01,4:00:00,435.1,435.69,75.32,0.984,144.77,139.71,1612194.75,0.96,0.97,19.75,26.95,631547.19,0.69,0.69,141.05,158.03,73.85,0.89,59.39,66.56,23.55,0.918,95,104,45,-90.41,15.3,16.96,5.6,0.94,144.86,158.61,4004255.25,0.85,0.86,55.29,58.57,1701632.25,0.87,0.89,0,0,480650.25,1,1,94.51,159.5,675012,0.55,0.69,70.11,76.86,2066543.5,0.83,0.83,89.3,91.69,3127316.5,0.9,0.91,156.33,164.16,4916639,0.89,0.89,137.93,147.7,2141563.25,0.87,0.87,42.27,43.63,663743.38,0.9,0.9,169.31,197.84,5270356,0.79,0.8,20.72,26.46,751279.25,0.73,0.73,45.91,50.81,581502.88,0.84,0.84,0,0,0,1825,764,1989,151.53,398.87,5097455,0.99,1,200,360,296,18608000,53.64
2020-07-01,5:00:00,443.67,448.98,75.32,0.986,149.37,144.59,1612338.88,0.95,0.96,19.41,26.44,631568,0.68,0.69,144.3,168.37,76.8,0.89,64.15,65.54,24.06,0.918,84,91,38,-90.81,17.73,18.08,5.6,0.95,146.27,159.28,4004401.5,0.85,0.86,61.44,63.45,1701694.63,0.89,0.91,0,0,480650.25,1,1,96.9,164.87,675100.75,0.55,0.68,91.43,94.35,2066619,0.88,0.88,99.83,101.45,3127414.25,0.91,0.92,148.46,157.58,4916792.5,0.87,0.88,134.96,143.75,2141707,0.87,0.87,38.74,41.66,663783.63,0.86,0.86,184.62,208.96,5270524,0.81,0.83,31.12,35,751303.81,0.82,0.83,39.75,47.9,581547.25,0.77,0.77,0,0,0,1851,771,1986,151.89,398.35,5097609,0.99,1,248,400,320,18608000,60.82
2020-07-01,6:00:00,448.25,454.89,79.75,0.984,144.1,139.86,1612483.25,0.96,0.97,21.38,27.03,631587.19,0.74,0.75,178.12,214.15,81.23,0.92,97.84,97.79,29.18,0.958,103,110,43,-92.39,15.12,20.32,5.6,0.96,149.35,164.6,4004547.5,0.86,0.86,59.43,61.91,1701754,0.9,0.92,0,0,480650.53,1,1,104.25,183.4,675188.19,0.54,0.68,110.7,111.37,2066722.5,0.91,0.92,111.19,114.51,3127513.25,0.91,0.92,150.96,159.63,4916945.5,0.89,0.89,152.64,161.22,2141850.25,0.89,0.89,39.21,40.53,663825.44,0.9,0.9,204.34,225.58,5270704.5,0.85,0.86,20.57,26.07,751325.88,0.74,0.74,40.47,48.33,581590.81,0.78,0.78,0,0,0,1848,831,2051,154.97,411.66,5097761,0.99,1,480,688,488,18608000,61.76
2020-07-01,7:00:00,481.18,502.15,90.09,0.986,144.89,140.91,1612628.5,0.96,0.96,55.35,55.48,631620.88,0.93,0.94,211.35,233.35,97.48,0.91,114.94,98.82,28.67,0.95,183,191,59,-95.2,16.75,21.6,6.72,0.95,158.84,172.63,4004695,0.86,0.87,71.57,72.19,1701819.88,0.92,0.94,0,0,480651.69,1,1,102.22,172.71,675283.63,0.56,0.67,98.96,101.28,2066825.63,0.89,0.9,113.3,114.23,3127624.25,0.92,0.93,157.09,164.53,4917101,0.89,0.89,207.17,211.7,2141997.25,0.92,0.92,47.83,50.75,663873.25,0.88,0.88,220.51,246.93,5270914.5,0.83,0.84,47.43,48.31,751353.88,0.91,0.93,46.04,52.98,581632,0.81,0.81,0,0,0,1847,793,2021,178.49,470.49,5097933,0.99,1,688,792,392,18608000,87.04
2020-07-01,8:00:00,498.02,494.77,85.66,0.984,162.28,159.92,1612776.63,0.94,0.95,23.93,28.88,631652.19,0.77,0.78,242.66,265.85,96,0.93,119.35,117.25,32.26,0.958,218,227,66,-95.72,20.26,15.36,6.72,0.9,171.11,176.38,4004848.25,0.91,0.91,86.09,84.5,1701898.5,0.95,0.96,14.61,14.72,480662.13,0.93,0.96,116.94,195.5,675378.5,0.56,0.68,111.52,111.17,2066927,0.91,0.92,170.09,177.69,3127790,0.89,0.89,158.59,166.45,4917264,0.89,0.89,143.83,152.47,2142167.75,0.88,0.88,52.47,57.44,663923.44,0.85,0.85,297.75,311.91,5271172.5,0.89,0.9,24.78,29.5,751387.06,0.78,0.79,45.73,52.92,581674.25,0.8,0.81,1205,542,1333,1206,530,1307,208.81,550.48,5098127.5,0.99,1,408,456,200,18608000,89.62
2020-07-01,9:00:00,527.56,533.17,93.05,0.986,166.91,165.57,1612941.13,0.94,0.95,23.79,29.03,631678,0.77,0.77,265.4,280.62,93.05,0.94,131.33,142.85,37.89,0.956,199,205,51,-96.82,18.48,17.92,6.72,0.94,179.66,188.09,4005020.5,0.9,0.9,91.58,89.94,1701987.5,0.95,0.96,6.31,7.02,480672.41,0.85,0.88,108.43,179.97,675478.25,0.57,0.68,100.97,101.94,2067030.5,0.91,0.91,176.94,182.89,3127969,0.9,0.91,160.67,168.06,4917425,0.9,0.9,164.08,170.86,2142335.25,0.9,0.9,87.29,92.28,664014.13,0.88,0.89,312.23,314.62,5271460,0.93,0.96,22.63,27.22,751412.5,0.78,0.78,38.32,47.22,581715.56,0.76,0.76,1409,610,1539,1391,619,1485,239.01,631.84,5098354,0.99,1,216,248,112,18608000,87.86
2020-07-01,10:00:00,534.79,527.26,90.09,0.986,163.91,161.5,1613107.13,0.94,0.94,22.41,28.42,631705.25,0.73,0.73,265.11,290.95,96,0.94,147.71,151.55,38.4,0.962,210,216,57,-96.43,19.82,25.12,7.04,0.95,174.78,183.47,4005200.25,0.89,0.89,98.11,94.88,1702082.5,0.95,0.97,16.83,16.97,480685.94,0.92,0.95,114.1,181.68,675577.94,0.59,0.69,105.96,105.71,2067138.5,0.91,0.91,175.06,180.86,3128146.75,0.9,0.9,173.59,179.6,4917586.5,0.9,0.9,175.96,182.55,2142509,0.9,0.9,83.98,86.55,664089.81,0.9,0.9,318.87,320.49,5271774.5,0.92,0.96,25.52,29.78,751437.94,0.79,0.8,47.51,54.71,581755.56,0.8,0.8,1411,599,1548,1409,598,1547,237.65,621,5098592.5,0.99,1,200,248,144,18608000,76.58
