DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Campus Billing (kW),Campus Billing (KVA),Campus Billing (KVAR),Campus Billing (kWh),Campus Billing PF
2020-02-03,18:00:00,531.54,537.6,93.05,0.984,143.87,139.65,1711537.25,0.96,No Data,29.12,32.82,648584.25,0.78,0.83,243.69,267.32,85.66,0.95,97.95,103.42,29.18,0.96,226,234,61,-96.69,19.39,14.88,4.96,0.93,196.75,197.73,4108985,0.94,No Data,91.16,88.54,1753099.88,0.96,No Data,18.84,19.82,485108.16,0.9,No Data,102.55,171.25,740456.5,0.56,No Data,117.51,122.81,2128849.5,0.88,No Data,152.16,161.83,3206055,0.88,No Data,220.99,233.26,5035556,0.89,No Data,191.05,194.77,2256438.25,0.92,No Data,79,85,695619.44,0.87,No Data,288.83,289.02,5426412.5,0.93,No Data,54.67,56.49,778154.13,0.9,No Data,58.05,61.73,613660.69,0.88,No Data,0,0,0,1801,762,1914,211.24,559.74,5224709.5,0.99,1,1168,1248,432,18936000.00,93.59
2020-02-03,19:00:00,521.06,617.35,93.05,0.99,147.17,142.04,1711678.63,0.97,No Data,42.2,43.74,648615.5,0.86,0.91,233.65,255.51,76.8,0.95,82.23,92.16,33.28,0.926,206,214,61,-95.89,14.91,11.84,4.8,0.92,185.37,195.82,4109180.5,0.89,No Data,85.14,83.02,1753188.38,0.96,No Data,15.76,16.09,485120.56,0.92,No Data,88.69,123.44,740556.13,0.68,No Data,104.38,105.71,2128954.75,0.91,No Data,152.5,163.8,3206206.75,0.87,No Data,198.33,200.55,5035763,0.93,No Data,172.95,177.54,2256630.5,0.92,No Data,33.66,41.47,695662.5,0.76,No Data,283.63,291.46,5426700.5,0.91,No Data,25.07,31.73,778199.63,0.74,No Data,53.97,58.34,613716.44,0.87,No Data,0,0,0,1792,795,1976,206.1,548.1,5224920.5,0.99,1,1152,1264,528,18936000.00,91.4
2020-02-03,20:00:00,472.32,480,79.75,0.986,136.54,132.66,1711819.5,0.97,No Data,26.56,30.8,648648.81,0.76,0.81,233.94,240.74,81.23,0.94,64.82,70.14,29.7,0.914,209,219,68,-95.01,16.54,18.24,6.08,0.93,151.03,166.54,4109356,0.86,No Data,103.35,102.12,1753275.13,0.95,No Data,16.08,16.35,485132.53,0.93,No Data,82.44,112.83,740651.69,0.69,No Data,98.38,100.95,2129057.5,0.9,No Data,142.75,155.21,3206353.5,0.86,No Data,201.36,203.95,5035969,0.93,No Data,184.54,188.87,2256814.5,0.92,No Data,34.84,42.03,695699.81,0.78,No Data,259.61,270.58,5426978.5,0.9,No Data,45.33,47.53,778238.69,0.9,No Data,62.75,66.29,613774.75,0.89,No Data,0,0,0,1795,751,1947,193.97,517.07,5225123.5,0.99,1,888,992,448,18936000.00,89.67
2020-02-03,21:00:00,477.34,496.25,73.85,0.99,125.52,118.84,1711955.13,0.98,No Data,26.69,30.69,648683.63,0.77,0.81,211.35,223.02,82.71,0.93,58.68,66.05,29.7,0.9,183,190,54,-95.87,14.62,14.08,6.24,0.92,164.28,175.79,4109509.5,0.87,No Data,76.19,74.7,1753355.88,0.95,No Data,10.12,10.29,485144.09,0.92,No Data,84.52,115.42,740745.88,0.69,No Data,94.78,97.58,2129154,0.88,No Data,138.99,151.44,3206494.5,0.85,No Data,204.93,206.55,5036176,0.93,No Data,189.02,193.68,2257000,0.91,No Data,36.3,42.94,695734.88,0.78,No Data,252.47,277.28,5427235,0.85,No Data,35.95,40.89,778276.38,0.82,No Data,58.6,61.94,613828.38,0.88,No Data,0,0,0,1799,756,1973,191.77,505.54,5225320,0.99,1,768,896,472,18944000.00,86.98
2020-02-03,22:00:00,459.47,463.75,69.42,0.988,123.54,116.54,1712083.13,0.98,No Data,26.39,31.2,648712.75,0.74,0.79,201.45,208.25,85.66,0.91,53.56,59.39,22.02,0.914,194,202,60,-95.51,15.44,14.88,4.96,0.94,111.69,122.72,4109634.5,0.85,No Data,67.52,67.01,1753427.63,0.93,No Data,8.53,8.87,485156.28,0.9,No Data,97.25,133.98,740840.63,0.68,No Data,90.27,93.92,2129247,0.87,No Data,128.6,144.91,3206630.75,0.82,No Data,202.65,203.93,5036388,0.93,No Data,168.38,172.85,2257186.75,0.91,No Data,36.68,43.69,695770.94,0.78,No Data,239.71,252.09,5427478.5,0.88,No Data,48.19,49.91,778315.81,0.89,No Data,57.39,60.61,613881.56,0.88,No Data,0,0,0,1803,766,1940,174.23,458.45,5225507,0.99,1,672,800,432,18944000.00,82.93
2020-02-03,23:00:00,435.54,426.83,62.03,0.99,131.95,125.05,1712210.63,0.98,No Data,20.2,26.48,648734.31,0.68,0.71,187.13,194.95,81.23,0.91,56.63,60.42,25.09,0.91,192,203,68,-94.28,19.17,16.96,5.12,0.96,127.08,139.13,4109755.5,0.86,No Data,67.44,67.25,1753495.88,0.94,No Data,8.54,8.92,485165,0.9,No Data,81.94,110.54,740935.56,0.7,No Data,89.65,94.17,2129337,0.87,No Data,89.12,92.64,3206727.25,0.9,No Data,205.18,206.61,5036595,0.93,No Data,180.7,187.68,2257366.25,0.91,No Data,31.53,37.59,695803.88,0.78,No Data,193.04,207.13,5427671.5,0.87,No Data,33.95,39.38,778353.19,0.81,No Data,53.92,56.85,613933.44,0.89,No Data,0,0,0,1796,731,1972,162.42,430.56,5225681.5,0.99,1,472,576,328,18944000.00,81.56
2020-02-04,0:00:00,439.83,450.46,63.51,0.99,125.17,119.09,1712338.5,0.98,No Data,21.83,27.77,648754.25,0.69,0.73,188.46,197.91,81.23,0.91,57.04,69.63,23.04,0.926,130,137,46,-94.11,17.14,14.88,5.12,0.94,129.43,138.74,4109882.5,0.87,No Data,76.81,75.84,1753564.88,0.94,No Data,13.52,14.03,485174.75,0.91,No Data,105.23,174.19,741029.44,0.57,No Data,89.24,92.73,2129427.75,0.88,No Data,83.47,87.14,3206815,0.89,No Data,194.76,197.63,5036794,0.92,No Data,181.05,187.88,2257528,0.9,No Data,39.15,40.67,695839.88,0.9,No Data,186.8,214.89,5427860.5,0.81,No Data,50.52,52.14,778396.13,0.9,No Data,30.42,38.4,613977.38,0.74,No Data,0,0,0,1793,823,1969,157.62,416.38,5225838.5,0.99,1,384,480,288,18944000.00,80.55
2020-02-04,1:00:00,441.01,428.31,62.03,0.988,123.93,117.16,1712466.63,0.98,No Data,20.77,26.87,648775.75,0.68,0.72,179.3,196.43,82.71,0.91,58.78,68.61,29.7,0.92,117,124,45,-93.27,14.35,16.64,4.96,0.95,120.66,132.21,4110010.5,0.85,No Data,68.15,67.23,1753635.63,0.94,No Data,1.8,2.32,485179.91,0.73,No Data,98.03,167.24,741124.38,0.55,No Data,89.63,93.25,2129517.25,0.87,No Data,86.93,89.92,3206898.75,0.9,No Data,180.84,185.6,5036983.5,0.91,No Data,155.85,162.79,2257683.75,0.89,No Data,44.27,46.03,695884,0.89,No Data,193.38,217.56,5428038.5,0.82,No Data,49.29,50.97,778435.63,0.9,No Data,43.94,51.11,614013.81,0.8,No Data,0,0,0,1804,745,1945,150.4,395.04,5225992.5,0.99,1,360,472,304,18944000.00,73.43
2020-02-04,2:00:00,429.78,444.55,63.51,0.99,126.65,119.37,1712595.38,0.98,No Data,22.41,28.14,648796.69,0.7,0.74,181.66,193.48,88.62,0.89,57.09,57.86,22.02,0.908,109,118,46,-92.06,16.32,18.56,5.12,0.97,124.52,135.16,4110133.75,0.86,No Data,65.45,65.56,1753701.13,0.92,No Data,1.76,2.31,485181.88,0.72,No Data,104.67,178.14,741224.19,0.55,No Data,86.43,91.18,2129606,0.86,No Data,89.25,91.81,3206985.25,0.9,No Data,169.22,175.2,5037159.5,0.9,No Data,153.61,163.04,2257832.75,0.88,No Data,35.81,38.18,695924.44,0.87,No Data,193.41,221.44,5428217,0.81,No Data,29.91,35.22,778476.81,0.78,No Data,33.38,40.63,614050.75,0.76,No Data,0,0,0,1798,752,1951,147.97,387.62,5226144.5,0.99,1,296,488,384,18944000.00,61.7
2020-02-04,3:00:00,438.5,457.85,70.89,0.988,126.23,119.82,1712722.38,0.98,No Data,22.43,27.94,648817.88,0.71,0.75,174.42,190.52,84.18,0.9,55.81,59.39,22.02,0.904,88,94,36,-92.46,15.23,16.96,5.12,0.95,125.34,138.13,4110260.25,0.85,No Data,65.99,66.35,1753768.13,0.93,No Data,1.83,2.3,485184.88,0.75,No Data,75.76,108.94,741311.5,0.65,No Data,100.13,102.2,2129697,0.9,No Data,84.54,88.31,3207074,0.89,No Data,158.85,166.14,5037326.5,0.9,No Data,147.36,155.96,2257977.25,0.89,No Data,37.02,39.19,695965.88,0.88,No Data,151.3,187.6,5428386.5,0.75,No Data,32.24,37.13,778516,0.81,No Data,37.99,46.71,614090.19,0.76,No Data,0,0,0,1802,736,1939,147.32,389.08,5226297,0.99,1,288,408,280,18944000.00,69.04
2020-02-04,4:00:00,445.74,447.51,67.94,0.988,125.05,117.72,1712850.5,0.98,No Data,26.34,30.66,648840,0.75,0.8,174.13,187.57,87.14,0.89,52.84,57.34,22.02,0.918,85,92,38,-91.2,14.78,19.2,4.96,0.95,138.19,145.24,4110385,0.88,No Data,75.53,76.09,1753831.5,0.92,No Data,1.84,2.37,485186.69,0.73,No Data,85.87,124.72,741399.88,0.64,No Data,91.72,95.36,2129787.5,0.87,No Data,86.59,88.53,3207157.25,0.9,No Data,156.17,165.07,5037487.5,0.88,No Data,143.97,151.98,2258121.75,0.88,No Data,40.85,43.79,696005.75,0.86,No Data,153.85,171.45,5428553,0.83,No Data,53.82,55.16,778557.5,0.9,No Data,36.01,45.14,614129.19,0.74,No Data,0,0,0,1801,773,1927,146.58,382.87,5226446.5,0.99,1,272,392,280,18944000.00,66.89
2020-02-04,5:00:00,452.23,453.42,70.89,0.988,124.69,117.22,1712978.25,0.98,No Data,20.65,26.9,648862.69,0.66,0.71,180.18,203.82,82.71,0.91,60.57,65.02,22.53,0.956,94,102,43,-90.72,17.97,19.36,4.8,0.97,127.18,137.9,4110508.5,0.86,No Data,68.03,68.18,1753898,0.92,No Data,1.85,2.41,485189.84,0.72,No Data,81.05,115.92,741486.94,0.65,No Data,87.62,91.3,2129881.25,0.87,No Data,84.45,87.31,3207242,0.89,No Data,156.04,164.34,5037643.5,0.88,No Data,146.96,154.72,2258265,0.88,No Data,46.97,50.92,696046.44,0.85,No Data,169.13,184.46,5428724.5,0.84,No Data,26.21,33.23,778596.31,0.73,No Data,38.33,47.26,614170.81,0.75,No Data,0,0,0,1798,752,1984,149.38,389.91,5226599.5,0.99,1,320,504,384,18944000.00,61.84
2020-02-04,6:00:00,450.02,444.55,67.94,0.988,133.51,126.43,1713105.5,0.99,No Data,23.24,28.11,648885.94,0.73,0.77,195.84,212.68,81.23,0.92,90.98,105.98,23.55,0.966,88,94,35,-92.78,13.82,14.24,6.08,0.9,140.61,150.74,4110641.5,0.88,No Data,58.05,59.15,1753962.13,0.92,No Data,0,0,485190.41,1,No Data,74.71,101.74,741573.63,0.69,No Data,105.74,106.11,2129973,0.91,No Data,94.64,97.96,3207327,0.9,No Data,155.24,163.68,5037798.5,0.89,No Data,171.8,181.51,2258408,0.89,No Data,33.41,38.39,696081.63,0.81,No Data,175.7,202.58,5428895.5,0.81,No Data,32.12,37.36,778636.25,0.8,No Data,43.84,50.66,614212.5,0.81,No Data,0,0,0,1802,789,1985,167.57,443.82,5226766,0.99,1,424,512,296,18944000.00,78.6
2020-02-04,7:00:00,480.59,472.62,76.8,0.986,128.2,121.52,1713233.63,0.98,No Data,41.23,42.6,648918.13,0.86,0.9,204.85,206.77,84.18,0.91,98.71,106.5,33.28,0.95,146,155,55,-93.46,13.46,18.72,6.08,0.95,207.19,212.64,4110812.5,0.91,No Data,68.86,68.83,1754025.88,0.93,No Data,1.86,2.34,485193.19,0.75,No Data,86.65,121.92,741668.88,0.67,No Data,93.24,96.43,2130068.75,0.88,No Data,100.97,103.03,3207420,0.91,No Data,153.95,162.57,5037954.5,0.89,No Data,187.2,190.4,2258557.25,0.92,No Data,67.1,74.34,696125.13,0.84,No Data,212.6,239.93,5429088.5,0.82,No Data,47.81,50.06,778677.69,0.89,No Data,36.84,46.25,614252.44,0.74,No Data,0,0,0,1798,781,2014,185.25,487.94,5226950,0.99,1,632,776,448,18944000.00,84.46
2020-02-04,8:00:00,529.33,511.02,91.57,0.986,125.81,119,1713362.38,0.98,No Data,26.21,30.67,648959.25,0.8,0.8,246.5,261.42,88.62,0.94,108.65,111.1,33.28,0.96,176,184,57,-95.09,18.48,19.52,7.52,0.92,214.76,219.22,4111032,0.92,No Data,79.69,78.46,1754098.38,0.95,No Data,10.86,11.1,485206,0.92,No Data,101.99,137.78,741770.06,0.7,No Data,108.21,115.02,2130163.75,0.86,No Data,110.47,111.91,3207529.5,0.92,No Data,151.24,160.46,5038117.5,0.88,No Data,154.06,162.58,2258730.25,0.89,No Data,47.05,51.34,696173.5,0.85,No Data,288.73,306.24,5429347,0.88,No Data,46.6,48.89,778726.25,0.89,No Data,42.9,50.16,614292.44,0.8,No Data,0,0,0,1802,763,1954,216.44,570.75,5227161.5,0.99,1,888,984,432,18944000.00,91.12
2020-02-04,9:00:00,528,533.17,98.95,0.982,144.65,138.45,1713508.38,0.97,No Data,41.65,43.04,648991.06,0.9,0.9,262.15,285.05,100.43,0.94,118.99,108.03,34.82,0.954,184,193,61,-94.93,19.25,25.76,7.84,0.95,246.72,247.31,4111259,0.93,No Data,88.1,85.82,1754185.75,0.95,No Data,12.93,13.69,485216.91,0.88,No Data,98.87,134.67,741880.56,0.68,No Data,110.21,110.52,2130263.5,0.9,No Data,154.7,164.37,3207662.5,0.87,No Data,151.58,161.17,5038279.5,0.87,No Data,176.87,181.21,2258907.25,0.91,No Data,72.05,76.45,696234.75,0.87,No Data,309.96,322.31,5429643.5,0.89,No Data,54.03,54.54,778777.06,0.92,No Data,36.94,46.65,614332,0.73,No Data,1393,567,1484,1392,577,1471,240.48,629.35,5227399.5,0.99,1,192,232,128,18944000.00,76.59
2020-02-04,10:00:00,528.74,527.26,100.43,0.982,153.32,146.85,1713655.88,0.97,No Data,23.67,29.26,649019.31,0.76,0.76,276.33,286.52,88.62,0.95,110.9,110.08,35.33,0.954,202,208,53,-96.7,22.43,21.12,6.56,0.95,215.27,221.78,4111486.75,0.91,No Data,91.52,89.15,1754278.5,0.95,No Data,11.37,11.54,485230.91,0.92,No Data,124.83,199.3,741988.5,0.59,No Data,112.69,112.18,2130367.5,0.92,No Data,182,191.88,3207825.25,0.88,No Data,175.98,181.68,5038445,0.91,No Data,174.09,178.54,2259086.5,0.91,No Data,95.19,97.98,696331.38,0.9,No Data,315.66,317.41,5429961.5,0.92,No Data,28.6,34.18,778830.13,0.78,No Data,33.84,43.76,614369.69,0.72,No Data,1408,574,1556,1421,578,1534,264.55,695.95,5227651,0.99,1,224,272,152,18944000.00,85.33
2020-02-04,11:00:00,527.11,536.12,106.34,0.98,156.01,150.21,1713807,0.97,No Data,26.86,31.52,649045.5,0.8,0.8,287.11,298.34,90.09,0.95,123.34,130.56,34.82,0.958,204,210,55,-96.43,16.18,20.64,5.44,0.96,222.27,227.8,4111718,0.92,No Data,101.18,98.15,1754373.75,0.96,No Data,8.56,9.26,485246.53,0.87,No Data,137.85,212.26,742103.81,0.61,No Data,102.96,103.78,2130472.75,0.91,No Data,172.39,179.69,3207990.5,0.9,No Data,172.29,177.89,5038615.5,0.91,No Data,157.62,164.8,2259259,0.9,No Data,125.46,131.19,696417.88,0.89,No Data,347.96,347.09,5430296.5,0.94,No Data,57.91,58.29,778878.69,0.93,No Data,40.83,48.96,614407.63,0.78,No Data,1482,627,1607,1471,630,1571,266.58,705.42,5227915,0.99,1,232,248,96,18944000.00,94.63
2020-02-04,12:00:00,526.82,527.26,94.52,0.984,147.61,142.16,1713960.5,0.96,No Data,26.09,30.57,649072.5,0.8,0.8,282.68,289.48,88.62,0.95,131.94,145.41,35.84,0.968,206,213,57,-96.27,16.85,22.24,6.72,0.95,214.92,220.21,4111953.5,0.91,No Data,95.58,92.63,1754469.75,0.96,No Data,16.57,17.15,485259.44,0.91,No Data,119.53,192.96,742229.19,0.58,No Data,110.43,110.05,2130579.25,0.91,No Data,176.28,182.54,3208163.5,0.9,No Data,171.23,176.79,5038792.5,0.9,No Data,198.57,206.47,2259440.25,0.9,No Data,105.57,110.09,696529.38,0.89,No Data,358.45,367.15,5430631,0.91,No Data,69.33,68.55,778927.06,0.94,No Data,52.2,57.02,614450.56,0.85,No Data,1468,610,1591,1481,619,1579,251.74,663.47,5228184,0.99,1,176,200,104,18944000.00,84.87
2020-02-04,13:00:00,544.54,556.8,106.34,0.982,151.33,145.82,1714113.5,0.96,No Data,38.23,40.21,649105.19,0.89,0.89,286.08,264.37,81.23,0.95,124.16,128.51,31.74,0.968,229,236,60,-96.63,15.12,13.92,5.76,0.9,235.59,239.87,4112195,0.92,No Data,111.19,109.78,1754564.38,0.94,No Data,22.35,21.66,485281.81,0.97,No Data,95.36,127.92,742343.69,0.7,No Data,107.63,108.31,2130687.5,0.91,No Data,130.83,129.73,3208292.75,0.94,No Data,178.63,183.66,5038971.5,0.91,No Data,177.36,185.01,2259620.5,0.9,No Data,117.73,125.36,696614.69,0.88,No Data,354.17,355.98,5430969,0.93,No Data,57.56,58.05,778976.81,0.92,No Data,31.91,42.98,614489.69,0.69,No Data,1486,616,1575,1483,613,1597,263.98,696.85,5228452.5,0.99,1,224,256,120,18944000.00,86.5
2020-02-04,14:00:00,539.82,601.11,122.58,0.978,165.04,158.92,1714266.25,0.97,No Data,43.09,44.77,649139.94,0.9,0.91,279.14,296.86,88.62,0.96,112.54,104.45,31.23,0.952,207,213,57,-96.29,13.15,14.72,6.4,0.91,200.24,206.74,4112412.5,0.91,No Data,96.71,93.94,1754658.13,0.96,No Data,36.14,34.52,485297.72,0.99,No Data,96.65,126.82,742453.44,0.72,No Data,113.86,113.08,2130796.75,0.92,No Data,157.26,166.15,3208441.25,0.88,No Data,207.9,220.04,5039153,0.89,No Data,170.35,177.66,2259799.75,0.9,No Data,110.55,112.74,696731.94,0.92,No Data,306.43,306.5,5431289.5,0.93,No Data,60.25,60.52,779018.19,0.93,No Data,42.67,50.98,614526.88,0.78,No Data,1459,627,1586,1466,625,1592,275.16,728.06,5228716.5,0.99,1,200,208,48,18944000.00,95.13
2020-02-04,15:00:00,559.9,537.6,98.95,0.982,148.88,143.87,1714420,0.96,No Data,26.4,30.73,649179.63,0.81,0.81,264.07,292.43,90.09,0.95,112.64,109.57,32.77,0.96,196,204,62,-95.32,18.62,22.24,6.4,0.96,232.9,237.26,4112614.5,0.93,No Data,105.58,102.19,1754757.75,0.96,No Data,15.04,15.45,485312.56,0.92,No Data,115.22,187.6,742566.06,0.58,No Data,111.95,111.75,2130909,0.92,No Data,152.2,162.09,3208596.5,0.88,No Data,182.06,187.25,5039333,0.91,No Data,177.05,183.89,2259980,0.9,No Data,50.99,56.53,696796.88,0.84,No Data,316.42,314.06,5431603.5,0.94,No Data,33.73,37.91,779065.31,0.83,No Data,48.3,52.3,614572.75,0.86,No Data,1403,589,1539,1421,584,1525,257.72,681.92,5228978,0.99,1,192,192,40,18944000.00,96.98
2020-02-04,16:00:00,503.93,512.49,88.62,0.984,143.59,136.82,1714569.5,0.98,No Data,28.06,32.3,649214.88,0.82,0.82,265.26,304.25,90.09,0.95,116.43,114.18,33.28,0.96,226,235,68,-95.78,15.09,16.48,6.4,0.94,231.72,236.22,4112842,0.93,No Data,94.99,91.95,1754856.5,0.96,No Data,19.93,19.46,485331.81,0.97,No Data,113.04,184,742674.25,0.58,No Data,106.65,107,2131019.75,0.91,No Data,157.18,166.03,3208756.5,0.89,No Data,179.88,185.95,5039515,0.91,No Data,179.18,184.57,2260160.5,0.91,No Data,87.98,92.89,696888.19,0.89,No Data,282.13,292.09,5431913,0.9,No Data,50.14,51.25,779113.44,0.91,No Data,53.88,57.18,614625.19,0.88,No Data,0,0,0,1802,746,1945,253.59,672.25,5229237.5,0.99,1,1312,1392,456,18944000.00,94.29
2020-02-04,17:00:00,530.36,562.71,93.05,0.986,147.39,143.63,1714714.25,0.97,No Data,27.65,31.47,649249.31,0.84,0.84,262.89,268.8,85.66,0.95,102.3,102.4,29.7,0.956,207,213,56,-96.44,15.9,12.64,6.24,0.9,221.75,224.11,4113048.25,0.94,No Data,92.16,90.4,1754954.63,0.96,No Data,7.5,8.59,485338.94,0.83,No Data,107.3,176.16,742782,0.58,No Data,108.29,108.87,2131127.75,0.92,No Data,159.31,169.43,3208917.5,0.89,No Data,193.48,198.5,5039701.5,0.93,No Data,184.56,191.71,2260351,0.92,No Data,46.55,50.54,696949.81,0.87,No Data,305.25,315.84,5432216,0.91,No Data,53.66,55.11,779156.63,0.92,No Data,38.13,46.68,614665.25,0.77,No Data,0,0,0,1804,816,1952,233.2,626.31,5229484.5,0.99,1,1232,1440,752,18952000.00,81.08
2020-02-04,18:00:00,538.63,580.43,98.95,0.986,149.79,144.44,1714857.13,0.97,No Data,28.89,32.66,649276.25,0.78,0.83,258.02,256.98,85.66,0.94,102.6,109.57,34.82,0.95,201,212,73,-93.97,15.52,16.96,5.44,0.94,194.19,196.85,4113257,0.93,No Data,87.86,85.73,1755049.5,0.96,No Data,9.56,9.87,485348.75,0.91,No Data,97.28,137.39,742885.5,0.67,No Data,102.14,103.9,2131239.5,0.9,No Data,167.54,174.62,3209076.25,0.9,No Data,202.4,204.73,5039899.5,0.93,No Data,181.38,185.12,2260543.5,0.92,No Data,45.38,49.19,696998.31,0.86,No Data,277.8,279.87,5432501,0.92,No Data,55.37,57.57,779208.31,0.9,No Data,51.67,56.42,614712.13,0.86,No Data,0,0,0,1796,790,2001,222.28,587.23,5229714,0.99,1,1160,1256,488,18952000.00,92.51
2020-02-04,19:00:00,525.49,525.78,94.52,0.986,142.56,137.93,1714998.75,0.97,No Data,27.26,31.21,649306.69,0.78,0.82,244.87,262.89,85.66,0.94,81.2,86.02,26.62,0.944,201,213,75,-93.69,15.3,21.44,5.6,0.96,180.51,184.47,4113446,0.92,No Data,77.37,76.58,1755137.13,0.94,No Data,10.86,10.95,485359.22,0.94,No Data,87.3,119.62,742986.88,0.69,No Data,99.26,101.52,2131340.75,0.9,No Data,155.94,165.4,3209239.25,0.88,No Data,195.75,198.23,5040103.5,0.93,No Data,182.81,185.38,2260733.25,0.93,No Data,50.03,54.8,697044.5,0.85,No Data,270.8,280.8,5432778.5,0.9,No Data,46.53,48.82,779250.06,0.89,No Data,57.83,62.25,614767.19,0.87,No Data,0,0,0,1802,774,1968,207,549.4,5229929.5,0.99,1,1064,1216,576,18952000.00,88.47
2020-02-04,20:00:00,489.9,499.2,87.14,0.986,127.1,119.96,1715139.63,0.98,No Data,38.53,40.41,649334.25,0.85,0.89,243.25,245.17,85.66,0.94,59.08,61.95,22.53,0.94,190,199,61,-95.1,20.1,21.12,4.32,0.98,129.93,139.56,4113604,0.87,No Data,82.5,80.98,1755222.25,0.94,No Data,16.54,16.67,485371.97,0.93,No Data,83.18,111.57,743084.69,0.7,No Data,104.17,105.24,2131439.5,0.9,No Data,154,163.53,3209393.75,0.88,No Data,204.87,206.52,5040310.5,0.93,No Data,195.73,198.23,2260924.25,0.92,No Data,45.84,49.26,697092.44,0.86,No Data,268.59,291.02,5433047,0.86,No Data,24.2,31.31,779288.06,0.72,No Data,52.7,57.27,614824.56,0.86,No Data,0,0,0,1802,704,1916,203.09,534.68,5230138,0.99,1,856,960,432,18952000.00,89.34
2020-02-04,21:00:00,478.82,465.23,76.8,0.984,136.99,133.56,1715281.38,0.96,No Data,23.23,28.2,649367.44,0.73,0.77,220.21,224.49,82.71,0.93,56.93,60.93,24.06,0.928,184,193,60,-95.01,17.55,18.08,4.8,0.96,119.34,131.98,4113733.75,0.85,No Data,68.9,68.09,1755301.38,0.95,No Data,16.62,16.73,485383.97,0.94,No Data,86.93,125.91,743178.56,0.65,No Data,93.77,96.67,2131534.75,0.89,No Data,154.46,165.13,3209540,0.88,No Data,205.42,207.26,5040521,0.93,No Data,188.87,192.15,2261109,0.92,No Data,49.61,54.45,697139.44,0.85,No Data,226.9,255.85,5433296.5,0.83,No Data,28.39,34.69,779324.19,0.76,No Data,57.15,59.68,614879.13,0.9,No Data,0,0,0,1798,771,1932,223.52,592.5,5230337,0.99,1,736,832,392,18952000.00,88.65
2020-02-04,22:00:00,450.02,481.48,67.94,0.99,146.23,141.15,1715421.75,0.97,No Data,22.2,27.27,649395.06,0.72,0.76,201.9,212.68,81.23,0.93,59.03,60.93,21.5,0.93,183,194,68,-93.72,18.11,15.2,5.92,0.94,115.31,126.48,4113849.75,0.86,No Data,63.34,63.32,1755371.13,0.93,No Data,9.46,9.73,485394.72,0.91,No Data,84.93,114.16,743276.25,0.7,No Data,92.07,94.74,2131629.75,0.89,No Data,140.04,152.18,3209683,0.86,No Data,213.42,214.54,5040735,0.93,No Data,167.5,173.04,2261296.75,0.91,No Data,43.25,47.26,697185,0.85,No Data,248.2,270.17,5433536.5,0.86,No Data,58.19,58.89,779364.25,0.92,No Data,45.31,49.35,614931.31,0.86,No Data,0,0,0,1804,774,1947,182.93,484.96,5230527,0.99,1,688,816,432,18952000.00,84.41
